time	V(a)	V(b)	V(c)	V(d)	V(out)
1.303707142856438e-005	4.128807e+000	1.024945e+000	4.979954e+000	1.963735e-002	5.199543e+000
1.304564285713583e-005	4.180886e+000	1.006171e+000	4.979865e+000	1.817474e-002	5.194465e+000
1.305421428570728e-005	4.230392e+000	9.873891e-001	4.979763e+000	1.656696e-002	5.188146e+000
1.306278571427872e-005	4.277327e+000	9.685986e-001	4.979645e+000	1.481401e-002	5.180588e+000
1.307135714285017e-005	4.321690e+000	9.497997e-001	4.979514e+000	1.291588e-002	5.171790e+000
1.307992857142162e-005	4.363482e+000	9.309924e-001	4.979368e+000	1.087257e-002	5.161753e+000
1.308849999999307e-005	4.402701e+000	9.121765e-001	4.979208e+000	8.684088e-003	5.150476e+000
1.309807142856452e-005	4.443493e+000	8.911788e-001	4.979042e+000	6.270594e-003	5.137624e+000
1.310764285713597e-005	4.481837e+000	8.703052e-001	4.978886e+000	3.809795e-003	5.123802e+000
1.311721428570742e-005	4.517732e+000	8.495557e-001	4.978738e+000	1.301690e-003	5.109010e+000
1.312678571427886e-005	4.551178e+000	8.289301e-001	4.978600e+000	-1.253722e-003	5.093247e+000
1.313635714285031e-005	4.582175e+000	8.084286e-001	4.978470e+000	-3.856439e-003	5.076515e+000
1.314592857142176e-005	4.610723e+000	7.880511e-001	4.978350e+000	-6.506463e-003	5.058813e+000
1.315549999999321e-005	4.636823e+000	7.677977e-001	4.978238e+000	-9.203793e-003	5.040140e+000
1.317292857142182e-005	4.678411e+000	7.313473e-001	4.978092e+000	-1.407950e-002	5.004510e+000
1.319035714285043e-005	4.716062e+000	6.959097e-001	4.978008e+000	-1.898075e-002	4.966480e+000
1.320778571427904e-005	4.749775e+000	6.614848e-001	4.977985e+000	-2.390755e-002	4.926050e+000
1.322521428570765e-005	4.779550e+000	6.280728e-001	4.978023e+000	-2.885989e-002	4.883219e+000
1.324264285713626e-005	4.805386e+000	5.956735e-001	4.978122e+000	-3.383778e-002	4.837988e+000
1.326007142856487e-005	4.827285e+000	5.642870e-001	4.978283e+000	-3.884122e-002	4.790357e+000
1.327749999999348e-005	4.845246e+000	5.339133e-001	4.978505e+000	-4.387021e-002	4.740325e+000
1.330849999999355e-005	4.875839e+000	4.832744e-001	4.978986e+000	-5.346480e-002	4.642272e+000
1.334107142856505e-005	4.897225e+000	4.341884e-001	4.979761e+000	-6.297971e-002	4.534433e+000
1.337364285713655e-005	4.915408e+000	3.887492e-001	4.980603e+000	-7.212916e-002	4.424748e+000
1.340621428570805e-005	4.930390e+000	3.469569e-001	4.981510e+000	-8.091316e-002	4.313218e+000
1.343878571427955e-005	4.942169e+000	3.088115e-001	4.982484e+000	-8.933170e-002	4.199842e+000
1.347135714285105e-005	4.950745e+000	2.743130e-001	4.983525e+000	-9.738478e-002	4.084621e+000
1.350392857142255e-005	4.956120e+000	2.434613e-001	4.984631e+000	-1.050724e-001	3.967555e+000
1.353649999999405e-005	4.958292e+000	2.162565e-001	4.985805e+000	-1.123946e-001	3.848643e+000
1.355221428570837e-005	4.959918e+000	2.040308e-001	4.986311e+000	-1.160799e-001	3.791290e+000
1.356792857142269e-005	4.961401e+000	1.923870e-001	4.986814e+000	-1.196563e-001	3.733783e+000
1.358364285713701e-005	4.962742e+000	1.813251e-001	4.987314e+000	-1.231238e-001	3.676122e+000
1.359935714285133e-005	4.963941e+000	1.708451e-001	4.987811e+000	-1.264824e-001	3.618308e+000
1.361507142856565e-005	4.964997e+000	1.609471e-001	4.988304e+000	-1.297321e-001	3.560339e+000
1.363078571427997e-005	4.965912e+000	1.516310e-001	4.988794e+000	-1.328728e-001	3.502217e+000
1.364649999999429e-005	4.966683e+000	1.428969e-001	4.989280e+000	-1.359046e-001	3.443941e+000
1.365892857142289e-005	4.967264e+000	1.363221e-001	4.989714e+000	-1.377904e-001	3.397836e+000
1.367135714285149e-005	4.967813e+000	1.300220e-001	4.990202e+000	-1.387053e-001	3.351805e+000
1.368378571428009e-005	4.968329e+000	1.239965e-001	4.990744e+000	-1.386492e-001	3.305846e+000
1.369621428570869e-005	4.968814e+000	1.182456e-001	4.991341e+000	-1.376222e-001	3.259961e+000
1.370864285713728e-005	4.969266e+000	1.127693e-001	4.991992e+000	-1.356243e-001	3.214148e+000
1.372107142856588e-005	4.969686e+000	1.075676e-001	4.992696e+000	-1.326554e-001	3.168408e+000
1.373349999999448e-005	4.970074e+000	1.026405e-001	4.993455e+000	-1.287157e-001	3.122741e+000
1.374478571428022e-005	4.970414e+000	9.836594e-002	4.994209e+000	-1.238560e-001	3.081415e+000
1.375607142856596e-005	4.970744e+000	9.426180e-002	4.995014e+000	-1.175550e-001	3.040251e+000
1.376735714285170e-005	4.971062e+000	9.032810e-002	4.995872e+000	-1.098126e-001	2.999249e+000
1.377864285713744e-005	4.971370e+000	8.656484e-002	4.996781e+000	-1.006288e-001	2.958409e+000
1.378992857142318e-005	4.971667e+000	8.297202e-002	4.997743e+000	-9.000374e-002	2.917731e+000
1.380121428570892e-005	4.971952e+000	7.954964e-002	4.998756e+000	-7.793729e-002	2.877215e+000
1.381249999999465e-005	4.972227e+000	7.629770e-002	4.999822e+000	-6.442949e-002	2.836861e+000
1.381835714285181e-005	4.972368e+000	7.466198e-002	5.000398e+000	-5.667782e-002	2.816009e+000
1.382421428570897e-005	4.972507e+000	7.306326e-002	5.000990e+000	-4.842424e-002	2.795213e+000
1.383007142856612e-005	4.972645e+000	7.150155e-002	5.001598e+000	-3.966876e-002	2.774474e+000
1.383592857142328e-005	4.972781e+000	6.997684e-002	5.002221e+000	-3.041137e-002	2.753792e+000
1.384178571428043e-005	4.972916e+000	6.848913e-002	5.002859e+000	-2.065207e-002	2.733167e+000
1.384764285713759e-005	4.973049e+000	6.703842e-002	5.003513e+000	-1.039087e-002	2.712599e+000
1.385349999999474e-005	4.973180e+000	6.562471e-002	5.004183e+000	3.722410e-004	2.692087e+000
1.385549999999475e-005	4.973225e+000	6.514925e-002	5.004416e+000	4.182012e-003	2.685097e+000
1.385849999999476e-005	4.973291e+000	6.444351e-002	5.004768e+000	1.001703e-002	2.674626e+000
1.386564285713763e-005	4.973449e+000	6.280147e-002	5.005623e+000	2.443230e-002	2.649758e+000
1.387278571428050e-005	4.973604e+000	6.120573e-002	5.006507e+000	3.976816e-002	2.624980e+000
1.387992857142337e-005	4.973758e+000	5.965630e-002	5.007420e+000	5.602462e-002	2.600292e+000
1.388707142856625e-005	4.973910e+000	5.815318e-002	5.008363e+000	7.320168e-002	2.575695e+000
1.389421428570912e-005	4.974059e+000	5.669635e-002	5.009334e+000	9.129934e-002	2.551188e+000
1.390135714285199e-005	4.974207e+000	5.528583e-002	5.010334e+000	1.103176e-001	2.526770e+000
1.390849999999486e-005	4.974353e+000	5.392162e-002	5.011363e+000	1.302564e-001	2.502443e+000
1.391978571428060e-005	4.974583e+000	5.185607e-002	5.013041e+000	1.635795e-001	2.464238e+000
1.393107142856634e-005	4.974805e+000	4.988601e-002	5.014833e+000	1.999810e-001	2.426188e+000
1.394235714285208e-005	4.975020e+000	4.801143e-002	5.016739e+000	2.394609e-001	2.388296e+000
1.395364285713782e-005	4.975227e+000	4.623234e-002	5.018758e+000	2.820192e-001	2.350559e+000
1.396492857142356e-005	4.975426e+000	4.454873e-002	5.020891e+000	3.276560e-001	2.312979e+000
1.397621428570930e-005	4.975618e+000	4.296061e-002	5.023138e+000	3.763712e-001	2.275555e+000
1.398749999999504e-005	4.975801e+000	4.146797e-002	5.025498e+000	4.281648e-001	2.238287e+000
1.399535714285220e-005	4.975920e+000	4.047866e-002	5.027252e+000	4.666861e-001	2.212273e+000
1.400321428570936e-005	4.976032e+000	3.952730e-002	5.029080e+000	5.070539e-001	2.186308e+000
1.401107142856652e-005	4.976139e+000	3.861389e-002	5.030982e+000	5.492681e-001	2.160391e+000
1.401892857142368e-005	4.976240e+000	3.773843e-002	5.032958e+000	5.933288e-001	2.134522e+000
1.402678571428084e-005	4.976335e+000	3.690093e-002	5.035008e+000	6.392359e-001	2.108702e+000
1.403464285713800e-005	4.976424e+000	3.610139e-002	5.037131e+000	6.869894e-001	2.082929e+000
1.404249999999516e-005	4.976507e+000	3.533979e-002	5.039329e+000	7.365894e-001	2.057205e+000
1.404549999999517e-005	4.976535e+000	3.505506e-002	5.040174e+000	7.558993e-001	2.047413e+000
1.406278571428092e-005	4.976721e+000	3.350704e-002	5.045053e+000	8.711448e-001	1.992070e+000
1.408007142856667e-005	4.976844e+000	3.211304e-002	5.050513e+000	9.965151e-001	1.936542e+000
1.409735714285242e-005	4.976904e+000	3.087307e-002	5.056555e+000	1.132010e+000	1.880829e+000
1.411464285713817e-005	4.976902e+000	2.978711e-002	5.063180e+000	1.277630e+000	1.824932e+000
1.413192857142393e-005	4.976837e+000	2.885518e-002	5.070386e+000	1.433375e+000	1.768850e+000
1.414921428570968e-005	4.976709e+000	2.807727e-002	5.078175e+000	1.599244e+000	1.712584e+000
1.416649999999543e-005	4.976519e+000	2.745338e-002	5.086545e+000	1.775238e+000	1.656133e+000
1.418235714285261e-005	4.976589e+000	2.702422e-002	5.094725e+000	1.945715e+000	1.606703e+000
1.419821428570979e-005	4.976735e+000	2.663370e-002	5.103000e+000	2.115333e+000	1.559388e+000
1.421407142856696e-005	4.976956e+000	2.628182e-002	5.111371e+000	2.284094e+000	1.514189e+000
1.422992857142414e-005	4.977252e+000	2.596859e-002	5.119838e+000	2.451996e+000	1.471105e+000
1.424578571428132e-005	4.977625e+000	2.569399e-002	5.128401e+000	2.619040e+000	1.430137e+000
1.426164285713850e-005	4.978072e+000	2.545803e-002	5.137059e+000	2.785226e+000	1.391284e+000
1.427749999999567e-005	4.978596e+000	2.526071e-002	5.145813e+000	2.950553e+000	1.354546e+000
1.428521428570998e-005	4.978789e+000	2.518521e-002	5.150280e+000	3.027957e+000	1.336469e+000
1.429292857142428e-005	4.978968e+000	2.510613e-002	5.154721e+000	3.103553e+000	1.318461e+000
1.430064285713858e-005	4.979132e+000	2.502349e-002	5.159137e+000	3.177340e+000	1.300520e+000
1.430835714285288e-005	4.979280e+000	2.493727e-002	5.163527e+000	3.249320e+000	1.282648e+000
1.431607142856719e-005	4.979414e+000	2.484748e-002	5.167892e+000	3.319492e+000	1.264844e+000
1.432378571428149e-005	4.979533e+000	2.475412e-002	5.172232e+000	3.387855e+000	1.247108e+000
1.433149999999579e-005	4.979636e+000	2.465719e-002	5.176546e+000	3.454411e+000	1.229441e+000
1.433249999999579e-005	4.979649e+000	2.464402e-002	5.177103e+000	3.462909e+000	1.227151e+000
1.433821428571009e-005	4.979716e+000	2.456937e-002	5.180296e+000	3.510875e+000	1.214081e+000
1.434392857142439e-005	4.979779e+000	2.449413e-002	5.183483e+000	3.557965e+000	1.201042e+000
1.434964285713869e-005	4.979837e+000	2.441830e-002	5.186662e+000	3.604179e+000	1.188035e+000
1.435535714285299e-005	4.979889e+000	2.434188e-002	5.189835e+000	3.649517e+000	1.175059e+000
1.436107142856729e-005	4.979937e+000	2.426488e-002	5.193001e+000	3.693979e+000	1.162115e+000
1.436678571428158e-005	4.979980e+000	2.418729e-002	5.196159e+000	3.737565e+000	1.149202e+000
1.437249999999588e-005	4.980018e+000	2.410911e-002	5.199311e+000	3.780275e+000	1.136321e+000
1.437949999999590e-005	4.980058e+000	2.395045e-002	5.202616e+000	3.832140e+000	1.120671e+000
1.438649999999591e-005	4.980083e+000	2.364440e-002	5.204872e+000	3.882882e+000	1.105083e+000
1.439349999999593e-005	4.980092e+000	2.319093e-002	5.206079e+000	3.932504e+000	1.089559e+000
1.440049999999594e-005	4.980086e+000	2.259006e-002	5.206237e+000	3.981004e+000	1.074098e+000
1.440749999999596e-005	4.980064e+000	2.184179e-002	5.205347e+000	4.028382e+000	1.058701e+000
1.441449999999597e-005	4.980027e+000	2.094611e-002	5.203407e+000	4.074640e+000	1.043366e+000
1.442149999999599e-005	4.979974e+000	1.990302e-002	5.200418e+000	4.119776e+000	1.028094e+000
1.442935714285315e-005	4.979891e+000	1.856567e-002	5.195890e+000	4.168021e+000	1.010882e+000
1.443721428571031e-005	4.979797e+000	1.711406e-002	5.190358e+000	4.214105e+000	9.936654e-001
1.444507142856747e-005	4.979693e+000	1.554818e-002	5.183820e+000	4.258029e+000	9.764432e-001
1.445292857142463e-005	4.979578e+000	1.386804e-002	5.176278e+000	4.299792e+000	9.592158e-001
1.446078571428179e-005	4.979453e+000	1.207364e-002	5.167730e+000	4.339394e+000	9.419830e-001
1.446864285713895e-005	4.979317e+000	1.016498e-002	5.158178e+000	4.376836e+000	9.247450e-001
1.447649999999611e-005	4.979170e+000	8.142048e-003	5.147621e+000	4.412117e+000	9.075016e-001
1.448549999999613e-005	4.979017e+000	5.868729e-003	5.135399e+000	4.449997e+000	8.877746e-001
1.449449999999615e-005	4.978871e+000	3.552123e-003	5.122308e+000	4.485713e+000	8.681575e-001
1.450349999999617e-005	4.978732e+000	1.192230e-003	5.108349e+000	4.519264e+000	8.486502e-001
1.451249999999619e-005	4.978602e+000	-1.210950e-003	5.093520e+000	4.550650e+000	8.292527e-001
1.452149999999621e-005	4.978479e+000	-3.657416e-003	5.077823e+000	4.579871e+000	8.099650e-001
1.453049999999623e-005	4.978365e+000	-6.147169e-003	5.061257e+000	4.606928e+000	7.907871e-001
1.453949999999625e-005	4.978258e+000	-8.680210e-003	5.043822e+000	4.631820e+000	7.717190e-001
1.455721428571057e-005	4.978103e+000	-1.363478e-002	5.007845e+000	4.674641e+000	7.345892e-001
1.457492857142490e-005	4.978012e+000	-1.861549e-002	4.969388e+000	4.713358e+000	6.985010e-001
1.459264285713922e-005	4.977985e+000	-2.362233e-002	4.928452e+000	4.747972e+000	6.634546e-001
1.461035714285355e-005	4.978020e+000	-2.865529e-002	4.885038e+000	4.778482e+000	6.294499e-001
1.462807142856787e-005	4.978119e+000	-3.371440e-002	4.839144e+000	4.804889e+000	5.964869e-001
1.464578571428220e-005	4.978281e+000	-3.879963e-002	4.790770e+000	4.827193e+000	5.645656e-001
1.466349999999652e-005	4.978507e+000	-4.391100e-002	4.739918e+000	4.845393e+000	5.336860e-001
1.469849999999660e-005	4.979172e+000	-5.461297e-002	4.627279e+000	4.875150e+000	4.770514e-001
1.473349999999667e-005	4.979942e+000	-6.485806e-002	4.512143e+000	4.900285e+000	4.247225e-001
1.476849999999675e-005	4.980815e+000	-7.464627e-002	4.394512e+000	4.920797e+000	3.766992e-001
1.480349999999683e-005	4.981791e+000	-8.397760e-002	4.274385e+000	4.936687e+000	3.329816e-001
1.483849999999690e-005	4.982871e+000	-9.285206e-002	4.151763e+000	4.947954e+000	2.935698e-001
1.487349999999698e-005	4.984055e+000	-1.012696e-001	4.026645e+000	4.954598e+000	2.584635e-001
1.490849999999706e-005	4.985343e+000	-1.092303e-001	3.899031e+000	4.956620e+000	2.276630e-001
1.492592857142567e-005	4.985915e+000	-1.133144e-001	3.835609e+000	4.958612e+000	2.135026e-001
1.494335714285428e-005	4.986481e+000	-1.172937e-001	3.771986e+000	4.960415e+000	2.000744e-001
1.496078571428289e-005	4.987041e+000	-1.211685e-001	3.708162e+000	4.962028e+000	1.873782e-001
1.497821428571150e-005	4.987594e+000	-1.249385e-001	3.644136e+000	4.963452e+000	1.754142e-001
1.499564285714011e-005	4.988141e+000	-1.286039e-001	3.579910e+000	4.964687e+000	1.641822e-001
1.501307142856871e-005	4.988682e+000	-1.321647e-001	3.515482e+000	4.965734e+000	1.536824e-001
1.503049999999733e-005	4.989217e+000	-1.356208e-001	3.450853e+000	4.966590e+000	1.439146e-001
1.504292857142592e-005	4.989644e+000	-1.375942e-001	3.404748e+000	4.967178e+000	1.372937e-001
1.505535714285452e-005	4.990126e+000	-1.386155e-001	3.358713e+000	4.967733e+000	1.309490e-001
1.506778571428312e-005	4.990661e+000	-1.386846e-001	3.312747e+000	4.968255e+000	1.248805e-001
1.508021428571172e-005	4.991249e+000	-1.378016e-001	3.266851e+000	4.968745e+000	1.190882e-001
1.509264285714032e-005	4.991891e+000	-1.359664e-001	3.221024e+000	4.969201e+000	1.135722e-001
1.510507142856892e-005	4.992587e+000	-1.331790e-001	3.175267e+000	4.969625e+000	1.083324e-001
1.511749999999752e-005	4.993336e+000	-1.294395e-001	3.129580e+000	4.970016e+000	1.033688e-001
1.512878571428325e-005	4.994081e+000	-1.247770e-001	3.088233e+000	4.970358e+000	9.906245e-002
1.514007142856899e-005	4.994877e+000	-1.186864e-001	3.047046e+000	4.970690e+000	9.492770e-002
1.515135714285473e-005	4.995726e+000	-1.111676e-001	3.006020e+000	4.971011e+000	9.096454e-002
1.516264285714047e-005	4.996627e+000	-1.022206e-001	2.965153e+000	4.971320e+000	8.717297e-002
1.517392857142621e-005	4.997580e+000	-9.184547e-002	2.924447e+000	4.971618e+000	8.355299e-002
1.518521428571195e-005	4.998585e+000	-8.004217e-002	2.883901e+000	4.971905e+000	8.010459e-002
1.519649999999769e-005	4.999642e+000	-6.681071e-002	2.843514e+000	4.972181e+000	7.682779e-002
1.520249999999770e-005	5.000227e+000	-5.901730e-002	2.822136e+000	4.972326e+000	7.513984e-002
1.520849999999772e-005	5.000829e+000	-5.070010e-002	2.800817e+000	4.972470e+000	7.349092e-002
1.521449999999773e-005	5.001447e+000	-4.185911e-002	2.779558e+000	4.972611e+000	7.188103e-002
1.522049999999774e-005	5.002082e+000	-3.249433e-002	2.758358e+000	4.972751e+000	7.031017e-002
1.522649999999775e-005	5.002732e+000	-2.260576e-002	2.737218e+000	4.972890e+000	6.877834e-002
1.523249999999777e-005	5.003400e+000	-1.219339e-002	2.716137e+000	4.973026e+000	6.728555e-002
1.523849999999778e-005	5.004083e+000	-1.257234e-003	2.695115e+000	4.973161e+000	6.583178e-002
1.524049999999779e-005	5.004315e+000	2.524949e-003	2.688122e+000	4.973206e+000	6.535459e-002
1.524349999999779e-005	5.004666e+000	8.318159e-003	2.677646e+000	4.973272e+000	6.464626e-002
1.525049999999781e-005	5.005501e+000	2.234040e-002	2.653264e+000	4.973427e+000	6.303058e-002
1.525749999999782e-005	5.006363e+000	3.724160e-002	2.628968e+000	4.973579e+000	6.145956e-002
1.526449999999784e-005	5.007253e+000	5.302176e-002	2.604759e+000	4.973730e+000	5.993321e-002
1.527149999999785e-005	5.008171e+000	6.968088e-002	2.580637e+000	4.973879e+000	5.845153e-002
1.527849999999787e-005	5.009116e+000	8.721896e-002	2.556601e+000	4.974027e+000	5.701452e-002
1.528549999999788e-005	5.010089e+000	1.056360e-001	2.532652e+000	4.974172e+000	5.562217e-002
1.529249999999790e-005	5.011090e+000	1.249320e-001	2.508790e+000	4.974316e+000	5.427450e-002
1.530149999999792e-005	5.012417e+000	1.510747e-001	2.478254e+000	4.974499e+000	5.260302e-002
1.531049999999794e-005	5.013812e+000	1.790846e-001	2.447833e+000	4.974678e+000	5.099386e-002
1.531949999999796e-005	5.015273e+000	2.089618e-001	2.417525e+000	4.974853e+000	4.944700e-002
1.532849999999798e-005	5.016801e+000	2.407061e-001	2.387330e+000	4.975023e+000	4.796244e-002
1.533749999999800e-005	5.018396e+000	2.743177e-001	2.357249e+000	4.975190e+000	4.654019e-002
1.534649999999802e-005	5.020058e+000	3.097964e-001	2.327282e+000	4.975352e+000	4.518025e-002
1.535549999999804e-005	5.021787e+000	3.471424e-001	2.297428e+000	4.975510e+000	4.388262e-002
1.535649999999804e-005	5.021985e+000	3.514459e-001	2.294112e+000	4.975527e+000	4.374158e-002
1.536664285714092e-005	5.024057e+000	3.965174e-001	2.260487e+000	4.975695e+000	4.235666e-002
1.537678571428380e-005	5.026253e+000	4.446411e-001	2.226923e+000	4.975853e+000	4.103723e-002
1.538692857142668e-005	5.028572e+000	4.958169e-001	2.193421e+000	4.976002e+000	3.978330e-002
1.539707142856956e-005	5.031015e+000	5.500447e-001	2.159981e+000	4.976140e+000	3.859486e-002
1.540721428571244e-005	5.033581e+000	6.073246e-001	2.126603e+000	4.976269e+000	3.747192e-002
1.541735714285532e-005	5.036271e+000	6.676566e-001	2.093286e+000	4.976389e+000	3.641447e-002
1.542749999999820e-005	5.039084e+000	7.310407e-001	2.060031e+000	4.976498e+000	3.542251e-002
1.543049999999820e-005	5.039930e+000	7.503061e-001	2.050239e+000	4.976527e+000	3.513684e-002
1.544792857142681e-005	5.044829e+000	8.660774e-001	1.994418e+000	4.976716e+000	3.356879e-002
1.546535714285542e-005	5.050318e+000	9.921321e-001	1.938416e+000	4.976841e+000	3.215735e-002
1.548278571428403e-005	5.056397e+000	1.128470e+000	1.882232e+000	4.976903e+000	3.090251e-002
1.550021428571264e-005	5.063066e+000	1.275091e+000	1.825868e+000	4.976902e+000	2.980428e-002
1.551764285714125e-005	5.070326e+000	1.431996e+000	1.769323e+000	4.976837e+000	2.886266e-002
1.553507142856986e-005	5.078175e+000	1.599184e+000	1.712596e+000	4.976709e+000	2.807764e-002
1.555249999999847e-005	5.086615e+000	1.776656e+000	1.655688e+000	4.976517e+000	2.744922e-002
1.556835714285565e-005	5.094795e+000	1.947148e+000	1.606288e+000	4.976589e+000	2.702063e-002
1.558421428571282e-005	5.103071e+000	2.116774e+000	1.559000e+000	4.976736e+000	2.663060e-002
1.560007142857000e-005	5.111443e+000	2.285534e+000	1.513823e+000	4.976959e+000	2.627914e-002
1.561592857142718e-005	5.119910e+000	2.453428e+000	1.470757e+000	4.977256e+000	2.596624e-002
1.563178571428436e-005	5.128473e+000	2.620455e+000	1.429803e+000	4.977629e+000	2.569190e-002
1.564764285714153e-005	5.137133e+000	2.786616e+000	1.390961e+000	4.978077e+000	2.545612e-002
1.566349999999871e-005	5.145887e+000	2.951911e+000	1.354230e+000	4.978600e+000	2.525891e-002
1.567607142857017e-005	5.153123e+000	3.076874e+000	1.324842e+000	4.978900e+000	2.513091e-002
1.568864285714162e-005	5.160313e+000	3.197177e+000	1.295610e+000	4.979165e+000	2.499560e-002
1.570121428571308e-005	5.167458e+000	3.312820e+000	1.266535e+000	4.979396e+000	2.485299e-002
1.571378571428454e-005	5.174557e+000	3.423802e+000	1.237616e+000	4.979592e+000	2.470307e-002
1.572635714285599e-005	5.181610e+000	3.530124e+000	1.208853e+000	4.979753e+000	2.454586e-002
1.573892857142745e-005	5.188619e+000	3.631785e+000	1.180246e+000	4.979879e+000	2.438133e-002
1.575149999999891e-005	5.195581e+000	3.728786e+000	1.151796e+000	4.979971e+000	2.420951e-002
1.575835714285606e-005	5.199618e+000	3.780336e+000	1.136358e+000	4.980022e+000	2.415991e-002
1.576521428571322e-005	5.202693e+000	3.830922e+000	1.120995e+000	4.980058e+000	2.397663e-002
1.577207142857038e-005	5.204805e+000	3.880543e+000	1.105708e+000	4.980081e+000	2.365968e-002
1.577892857142754e-005	5.205955e+000	3.929200e+000	1.090496e+000	4.980090e+000	2.320904e-002
1.578578571428470e-005	5.206142e+000	3.976893e+000	1.075359e+000	4.980085e+000	2.262472e-002
1.579264285714185e-005	5.205368e+000	4.023622e+000	1.060298e+000	4.980065e+000	2.190672e-002
1.579949999999901e-005	5.203631e+000	4.069387e+000	1.045311e+000	4.980032e+000	2.105504e-002
1.580807142857046e-005	5.199914e+000	4.124253e+000	1.026547e+000	4.979960e+000	1.975390e-002
1.581664285714191e-005	5.194952e+000	4.176547e+000	1.007775e+000	4.979874e+000	1.830630e-002
1.582521428571335e-005	5.188745e+000	4.226270e+000	9.889934e-001	4.979772e+000	1.671226e-002
1.583378571428480e-005	5.181293e+000	4.273420e+000	9.702032e-001	4.979657e+000	1.497175e-002
1.584235714285625e-005	5.172595e+000	4.317999e+000	9.514042e-001	4.979526e+000	1.308479e-002
1.585092857142770e-005	5.162652e+000	4.360007e+000	9.325964e-001	4.979381e+000	1.105137e-002
1.585949999999914e-005	5.151464e+000	4.399442e+000	9.137799e-001	4.979221e+000	8.871499e-003
1.586921428571345e-005	5.138466e+000	4.441032e+000	8.924629e-001	4.979052e+000	6.422975e-003
1.587892857142776e-005	5.124475e+000	4.480096e+000	8.712733e-001	4.978893e+000	3.926308e-003
1.588864285714206e-005	5.109490e+000	4.516635e+000	8.502109e-001	4.978743e+000	1.381498e-003
1.589835714285637e-005	5.093511e+000	4.550649e+000	8.292758e-001	4.978602e+000	-1.211456e-003
1.590807142857068e-005	5.076537e+000	4.582136e+000	8.084680e-001	4.978470e+000	-3.852553e-003
1.591778571428499e-005	5.058570e+000	4.611099e+000	7.877874e-001	4.978348e+000	-6.541794e-003
1.592749999999929e-005	5.039608e+000	4.637536e+000	7.672341e-001	4.978236e+000	-9.279178e-003
1.594492857142790e-005	5.003947e+000	4.679032e+000	7.307953e-001	4.978091e+000	-1.415421e-002
1.596235714285651e-005	4.965882e+000	4.716600e+000	6.953706e-001	4.978007e+000	-1.905531e-002
1.597978571428512e-005	4.925415e+000	4.750242e+000	6.609600e-001	4.977985e+000	-2.398248e-002
1.599721428571373e-005	4.882544e+000	4.779957e+000	6.275635e-001	4.978024e+000	-2.893571e-002
1.601464285714234e-005	4.837270e+000	4.805745e+000	5.951812e-001	4.978124e+000	-3.391501e-002
1.603207142857095e-005	4.789592e+000	4.827606e+000	5.638130e-001	4.978285e+000	-3.892038e-002
1.604949999999956e-005	4.739511e+000	4.845540e+000	5.334589e-001	4.978508e+000	-4.395181e-002
1.608435714285678e-005	4.627328e+000	4.875182e+000	4.770597e-001	4.979171e+000	-5.461131e-002
1.611921428571400e-005	4.512666e+000	4.900229e+000	4.249333e-001	4.979937e+000	-6.481669e-002
1.615407142857122e-005	4.395525e+000	4.920678e+000	3.770796e-001	4.980806e+000	-7.456795e-002
1.618892857142844e-005	4.275905e+000	4.936531e+000	3.334988e-001	4.981778e+000	-8.386509e-002
1.622378571428566e-005	4.153806e+000	4.947787e+000	2.941908e-001	4.982853e+000	-9.270810e-002
1.625864285714287e-005	4.029228e+000	4.954447e+000	2.591556e-001	4.984032e+000	-1.010970e-001
1.629350000000009e-005	3.902171e+000	4.956510e+000	2.283931e-001	4.985313e+000	-1.090318e-001
1.630578571428584e-005	3.857527e+000	4.957979e+000	2.182628e-001	4.985726e+000	-1.118305e-001
1.631807142857158e-005	3.812768e+000	4.959338e+000	2.085155e-001	4.986131e+000	-1.146163e-001
1.633035714285732e-005	3.767895e+000	4.960588e+000	1.991513e-001	4.986531e+000	-1.173891e-001
1.634264285714306e-005	3.722908e+000	4.961727e+000	1.901701e-001	4.986924e+000	-1.201490e-001
1.635492857142880e-005	3.677806e+000	4.962756e+000	1.815720e-001	4.987311e+000	-1.228959e-001
1.636721428571454e-005	3.632590e+000	4.963675e+000	1.733569e-001	4.987691e+000	-1.256298e-001
1.637950000000028e-005	3.587260e+000	4.964484e+000	1.655249e-001	4.988065e+000	-1.283507e-001
1.638050000000029e-005	3.583568e+000	4.964549e+000	1.648998e-001	4.988095e+000	-1.285720e-001
1.639235714285746e-005	3.539689e+000	4.965267e+000	1.576801e-001	4.988432e+000	-1.314483e-001
1.640421428571462e-005	3.495807e+000	4.965941e+000	1.507420e-001	4.988800e+000	-1.338214e-001
1.641607142857179e-005	3.451922e+000	4.966570e+000	1.440854e-001	4.989201e+000	-1.356914e-001
1.642792857142896e-005	3.408036e+000	4.967155e+000	1.377103e-001	4.989633e+000	-1.370582e-001
1.643978571428613e-005	3.364146e+000	4.967695e+000	1.316168e-001	4.990096e+000	-1.379219e-001
1.645164285714330e-005	3.320254e+000	4.968191e+000	1.258049e-001	4.990592e+000	-1.382824e-001
1.646350000000047e-005	3.276359e+000	4.968642e+000	1.202745e-001	4.991119e+000	-1.381398e-001
1.647564285714335e-005	3.231493e+000	4.969082e+000	1.148679e-001	4.991726e+000	-1.370276e-001
1.648778571428624e-005	3.186764e+000	4.969503e+000	1.096877e-001	4.992393e+000	-1.345802e-001
