time	V(out)	V(vin)
3.001503251739312e-004	8.153252e-002	0.000000e+000
3.001734406498542e-004	9.511170e-002	0.000000e+000
3.002057686762185e-004	1.140956e-001	0.000000e+000
3.002539601958710e-004	1.423661e-001	0.000000e+000
3.003480448013649e-004	1.974619e-001	0.000000e+000
3.004416007046732e-004	2.520998e-001	0.000000e+000
3.007349176895535e-004	4.218591e-001	0.000000e+000
3.011260070027273e-004	6.446992e-001	0.000000e+000
3.019081856290750e-004	1.081981e+000	0.000000e+000
3.026734841399606e-004	1.499020e+000	0.000000e+000
3.033965256397128e-004	1.879369e+000	0.000000e+000
3.040012521789660e-004	2.181939e+000	0.000000e+000
3.047074588097304e-004	2.509839e+000	0.000000e+000
3.057074588097304e-004	2.929476e+000	0.000000e+000
3.067074588097304e-004	3.297113e+000	0.000000e+000
3.077074588097304e-004	3.609833e+000	0.000000e+000
3.087074588097305e-004	3.871615e+000	0.000000e+000
3.097074588097305e-004	4.088113e+000	0.000000e+000
3.107074588097305e-004	4.265535e+000	0.000000e+000
3.117074588097305e-004	4.409942e+000	0.000000e+000
3.127074588097306e-004	4.526875e+000	0.000000e+000
3.137074588097306e-004	4.621198e+000	0.000000e+000
3.147074588097306e-004	4.697062e+000	0.000000e+000
3.157074588097306e-004	4.757945e+000	0.000000e+000
3.167074588097307e-004	4.806722e+000	0.000000e+000
3.177074588097307e-004	4.845748e+000	0.000000e+000
3.187074588097307e-004	4.876938e+000	0.000000e+000
3.197074588097307e-004	4.901842e+000	0.000000e+000
3.207074588097308e-004	4.921716e+000	0.000000e+000
3.217074588097308e-004	4.937573e+000	0.000000e+000
3.227074588097308e-004	4.950225e+000	0.000000e+000
3.237074588097308e-004	4.960315e+000	0.000000e+000
3.247074588097309e-004	4.968363e+000	0.000000e+000
3.257074588097309e-004	4.974780e+000	0.000000e+000
3.267074588097309e-004	4.979897e+000	0.000000e+000
3.277074588097309e-004	4.983975e+000	0.000000e+000
3.287074588097310e-004	4.987227e+000	0.000000e+000
3.297074588097310e-004	4.989820e+000	0.000000e+000
3.307074588097310e-004	4.991886e+000	0.000000e+000
3.317074588097310e-004	4.993533e+000	0.000000e+000
3.327074588097311e-004	4.994845e+000	0.000000e+000
3.337074588097311e-004	4.995892e+000	0.000000e+000
3.347074588097311e-004	4.996726e+000	0.000000e+000
3.357074588097311e-004	4.997390e+000	0.000000e+000
3.367074588097312e-004	4.997920e+000	0.000000e+000
3.377074588097312e-004	4.998343e+000	0.000000e+000
3.387074588097312e-004	4.998679e+000	0.000000e+000
3.397074588097312e-004	4.998947e+000	0.000000e+000
3.407074588097312e-004	4.999161e+000	0.000000e+000
3.417074588097313e-004	4.999331e+000	0.000000e+000
3.427074588097313e-004	4.999467e+000	0.000000e+000
3.437074588097313e-004	4.999576e+000	0.000000e+000
3.447074588097313e-004	4.999661e+000	0.000000e+000
3.457074588097314e-004	4.999730e+000	0.000000e+000
3.467074588097314e-004	4.999785e+000	0.000000e+000
3.477074588097314e-004	4.999828e+000	0.000000e+000
3.487074588097314e-004	4.999864e+000	0.000000e+000
3.497074588097315e-004	4.999891e+000	0.000000e+000
3.507074588097315e-004	4.999913e+000	0.000000e+000
3.517074588097315e-004	4.999931e+000	0.000000e+000
3.527074588097315e-004	4.999945e+000	0.000000e+000
3.537074588097316e-004	4.999956e+000	0.000000e+000
3.547074588097316e-004	4.999965e+000	0.000000e+000
3.557074588097316e-004	4.999972e+000	0.000000e+000
3.567074588097316e-004	4.999978e+000	0.000000e+000
3.587074588097317e-004	4.999986e+000	0.000000e+000
3.607074588097317e-004	4.999991e+000	0.000000e+000
3.637074588097318e-004	4.999996e+000	0.000000e+000
