time	V(1_a1)	V(2_a0)	V(3_b1)	V(4_b0)	V(5_c0)	V(6_q1)	V(7_q0)
6.499999118229627e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.911481e-001	2.218553e-006	5.000083e+000	5.008671e+000
6.499999155439502e-003	5.000000e+000	5.000000e+000	0.000000e+000	7.771975e-001	2.906167e-006	5.000109e+000	5.010786e+000
6.499999192649378e-003	5.000000e+000	5.000000e+000	0.000000e+000	9.632469e-001	3.589229e-006	5.000134e+000	5.012596e+000
6.499999229859253e-003	5.000000e+000	5.000000e+000	0.000000e+000	1.149296e+000	4.267740e-006	5.000160e+000	5.014099e+000
6.499999267069129e-003	5.000000e+000	5.000000e+000	0.000000e+000	1.335346e+000	4.941700e-006	5.000185e+000	5.015296e+000
6.499999298093533e-003	5.000000e+000	5.000000e+000	0.000000e+000	1.490468e+000	5.505446e-006	5.000207e+000	5.015999e+000
6.499999334160950e-003	5.000000e+000	5.000000e+000	0.000000e+000	1.670805e+000	6.169098e-006	5.000232e+000	5.016809e+000
6.499999426680546e-003	5.000000e+000	5.000000e+000	0.000000e+000	2.133403e+000	7.870325e-006	5.000297e+000	5.018843e+000
6.499999475770236e-003	5.000000e+000	5.000000e+000	0.000000e+000	2.378851e+000	8.759039e-006	5.000331e+000	5.019885e+000
6.499999525893610e-003	5.000000e+000	5.000000e+000	0.000000e+000	2.629468e+000	9.654055e-006	5.000366e+000	5.020898e+000
6.499999743424380e-003	5.000000e+000	5.000000e+000	0.000000e+000	3.717122e+000	1.339601e-005	5.000511e+000	5.024818e+000
6.499999850795069e-003	5.000000e+000	5.000000e+000	0.000000e+000	4.253975e+000	1.517503e-005	5.000581e+000	5.026741e+000
6.500000000000000e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.759412e-005	5.000677e+000	5.029467e+000
6.500000000815728e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.759321e-005	5.000677e+000	5.029469e+000
6.500000002447185e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.759138e-005	5.000677e+000	5.029476e+000
6.500001627111761e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.586874e-005	5.000679e+000	5.035710e+000
6.500003251776338e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.423411e-005	5.000679e+000	5.041630e+000
6.500004876440915e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.268749e-005	5.000679e+000	5.047238e+000
6.500006501105492e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.122888e-005	5.000678e+000	5.052533e+000
6.500008125770069e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	9.858282e-006	5.000677e+000	5.057516e+000
6.500009750434646e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	8.575696e-006	5.000674e+000	5.062185e+000
6.500011375099223e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	7.381121e-006	5.000670e+000	5.066542e+000
6.500015163760474e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.794309e-006	5.000659e+000	5.075970e+000
6.500019095757111e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	2.524994e-006	5.000640e+000	5.083891e+000
6.500023485038407e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.095546e-007	5.000613e+000	5.089507e+000
6.500028862334986e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.676317e-006	5.000573e+000	5.092165e+000
6.500034489635716e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-3.354777e-006	5.000525e+000	5.092067e+000
6.500039111115762e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-4.351954e-006	5.000482e+000	5.089729e+000
6.500043887888293e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.055628e-006	5.000435e+000	5.083980e+000
6.500048264917605e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.436605e-006	5.000391e+000	5.074204e+000
6.500055776680186e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.652359e-006	5.000314e+000	5.048061e+000
6.500065838107864e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.428308e-006	5.000212e+000	5.001712e+000
6.500076332267515e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-4.775465e-006	5.000107e+000	4.944937e+000
6.500086944116138e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-3.876421e-006	5.000007e+000	4.883569e+000
6.500099079542027e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-2.761585e-006	4.999902e+000	4.812773e+000
6.500109602305852e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.817240e-006	4.999820e+000	4.752334e+000
6.500120404253168e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-9.522390e-007	4.999745e+000	4.691161e+000
6.500134315797227e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-4.621234e-008	4.999661e+000	4.612619e+000
6.500147883397877e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.857912e-007	4.999590e+000	4.535966e+000
6.500165705058338e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.040584e-006	4.999510e+000	4.435548e+000
6.500186904013119e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.244494e-006	4.999424e+000	4.316991e+000
6.500204116656266e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.303043e-006	4.999367e+000	4.221765e+000
6.500223029567814e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.307780e-006	4.999319e+000	4.118375e+000
6.500260855390909e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.156171e-006	4.999255e+000	3.912747e+000
6.500300752341991e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	8.618849e-007	4.999216e+000	3.693269e+000
6.500340740006955e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.205247e-007	4.999197e+000	3.463634e+000
6.500385412984774e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	2.060170e-007	4.999189e+000	3.188051e+000
6.500427539254183e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.375750e-007	4.999201e+000	2.906912e+000
6.500471948256931e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.265204e-007	4.999286e+000	2.591156e+000
6.500521068694610e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.409960e-006	4.999581e+000	2.227957e+000
6.500577614263278e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	2.513467e-006	5.000370e+000	1.808164e+000
6.500647797223099e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	3.702541e-006	5.002212e+000	1.315070e+000
6.500713431596858e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.466301e-006	5.005111e+000	9.173291e-001
6.500787340666282e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.441599e-006	5.010031e+000	5.702500e-001
6.500859217883902e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	3.937988e-006	5.016397e+000	3.256591e-001
6.500897891943459e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	3.887393e-006	5.020695e+000	2.346030e-001
6.500939837410047e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	3.230880e-006	5.026168e+000	1.657269e-001
6.500975167783136e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.603164e-006	5.031211e+000	1.222792e-001
6.501002832737758e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.628218e-007	5.035361e+000	9.582538e-002
6.501014175989006e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.433009e-007	5.037083e+000	8.678418e-002
6.501023219488563e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.658391e-006	5.038432e+000	8.044392e-002
6.501033380062522e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-3.990239e-006	5.039892e+000	7.394246e-002
6.501045000969680e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-8.061527e-006	5.041471e+000	6.714324e-002
6.501055747792659e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.306504e-005	5.042808e+000	6.144715e-002
6.501069726277186e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-2.073907e-005	5.044317e+000	5.481868e-002
6.501086236747646e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-3.021675e-005	5.045740e+000	4.788269e-002
6.501103045733852e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-3.928883e-005	5.046723e+000	4.170539e-002
6.501119766850922e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-4.680872e-005	5.047069e+000	3.644057e-002
6.501145056486922e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.482669e-005	5.046303e+000	2.979041e-002
6.501175184620203e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.991970e-005	5.043615e+000	2.324546e-002
6.501196231387329e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-6.041414e-005	5.039583e+000	1.946716e-002
6.501210193751422e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.896121e-005	5.032801e+000	1.734591e-002
6.501223309048485e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.649773e-005	5.018583e+000	1.560282e-002
6.501239826796739e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.295993e-005	4.989522e+000	1.364253e-002
6.501251426035587e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.078923e-005	4.962814e+000	1.240393e-002
6.501261677120404e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-4.956851e-005	4.935398e+000	1.141916e-002
6.501274839540955e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-4.899047e-005	4.897577e+000	1.027048e-002
6.501287074209155e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-4.919718e-005	4.860687e+000	9.307719e-003
6.501302908660793e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.025204e-005	4.810570e+000	8.204208e-003
6.501322213447139e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.286421e-005	4.746297e+000	7.028151e-003
6.501342135595895e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.635423e-005	4.676362e+000	5.986647e-003
6.501363297198920e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.831349e-005	4.597893e+000	5.044953e-003
6.501382344693454e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.754150e-005	4.523162e+000	4.325388e-003
6.501403220096308e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.507042e-005	4.436031e+000	3.672593e-003
6.501438062353110e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.098557e-005	4.281928e+000	2.793911e-003
6.501472884098099e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.064183e-005	4.120436e+000	2.111386e-003
6.501510977832212e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-5.173022e-005	3.937081e+000	1.556046e-003
6.501550388689517e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-4.680583e-005	3.740222e+000	1.145250e-003
6.501611878755050e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-3.588375e-005	3.416172e+000	7.077024e-004
6.501667071285856e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.924757e-005	3.101797e+000	4.470538e-004
6.501716677864105e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.776304e-005	2.794608e+000	2.975414e-004
6.501763360417501e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	2.151803e-004	2.486576e+000	2.048631e-004
6.501814581939751e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.411225e-004	2.134849e+000	1.371653e-004
6.501868277317442e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.060874e-003	1.762921e+000	9.076679e-005
6.501932177140709e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.971103e-003	1.338536e+000	5.594110e-005
6.501994011325805e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	3.164779e-003	9.727263e-001	3.524152e-005
6.502058222280026e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.608813e-003	6.547501e-001	2.210066e-005
6.502099843806558e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.667023e-003	4.892297e-001	1.658306e-005
6.502134785377267e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	6.593158e-003	3.777151e-001	1.334770e-005
6.502155805915164e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	6.887901e-003	3.212722e-001	1.181026e-005
6.502169388232136e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	6.661228e-003	2.894803e-001	1.097384e-005
6.502181904019909e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.882193e-003	2.631531e-001	1.029390e-005
6.502197007315354e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.115461e-003	2.343435e-001	9.559345e-006
6.502211659518539e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.505715e-003	2.090856e-001	8.921608e-006
6.502225556407470e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.915085e-003	1.876183e-001	8.382997e-006
6.502240489751987e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-6.631131e-003	1.670207e-001	7.867651e-006
6.502255809726566e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.257419e-002	1.483980e-001	7.402199e-006
6.502277191265975e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-2.257785e-002	1.262895e-001	6.849496e-006
6.502310700029323e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-4.140948e-002	9.877476e-002	6.158884e-006
6.502364804808054e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-7.741179e-002	6.548347e-002	5.314362e-006
6.502403207757792e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.076792e-001	4.839603e-002	4.873015e-006
6.502434892235466e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.364263e-001	3.836440e-002	4.608032e-006
6.502470296922374e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.692411e-001	2.965749e-002	4.373950e-006
6.502485400719472e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.794827e-001	2.660178e-002	4.290469e-006
6.502497780144912e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.800292e-001	2.447571e-002	4.231429e-006
6.502514115048712e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.645658e-001	2.198757e-002	4.161393e-006
6.502531377404258e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-1.211817e-001	1.967275e-002	4.095211e-006
6.502550723177181e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	-2.513994e-002	1.742216e-002	4.029575e-006
6.502569800228057e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.393497e-001	1.551083e-002	3.972464e-006
6.502589607774613e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.161581e-001	1.382807e-002	3.920623e-006
6.502615377669417e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	9.395008e-001	1.196061e-002	3.861171e-006
6.502630723099627e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.367674e+000	1.100564e-002	3.829703e-006
6.502647417453007e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	1.923981e+000	1.010757e-002	3.799024e-006
6.502663963103322e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	2.468948e+000	9.329983e-003	3.771506e-006
6.502688577383411e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	3.198242e+000	8.325897e-003	3.734593e-006
6.502708460426356e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	3.688975e+000	7.620967e-003	3.707645e-006
6.502727245912048e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.042714e+000	7.043525e-003	3.684603e-006
6.502746976504320e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.310983e+000	6.513841e-003	3.662508e-006
6.502771318738501e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.537087e+000	5.948686e-003	3.637685e-006
6.502800163864761e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.710484e+000	5.376531e-003	3.610979e-006
6.502829603836920e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.818150e+000	4.884865e-003	3.586293e-006
6.502864427728138e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.891614e+000	4.399364e-003	3.559728e-006
6.502903744836423e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.939276e+000	3.937101e-003	3.531999e-006
6.502935680950823e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.961516e+000	3.617123e-003	3.510982e-006
6.502970366420712e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.975602e+000	3.316582e-003	3.489643e-006
6.503006678554940e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.984649e+000	3.038927e-003	3.468665e-006
6.503041834382834e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.990028e+000	2.799574e-003	3.450406e-006
6.503074940499236e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.993221e+000	2.597017e-003	3.435456e-006
6.503108315715738e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.995310e+000	2.412255e-003	3.420997e-006
6.503145219719442e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.996811e+000	2.227607e-003	3.404582e-006
6.503192195808553e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.998015e+000	2.016704e-003	3.381999e-006
6.503246264471371e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.998837e+000	1.801780e-003	3.353720e-006
6.503312673406932e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.999387e+000	1.571965e-003	3.319922e-006
6.503389544601877e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.999704e+000	1.345078e-003	3.283728e-006
6.503487286762275e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.999879e+000	1.106172e-003	3.240234e-006
6.503608661070087e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.999959e+000	8.711155e-004	3.188826e-006
6.503776065531743e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.999990e+000	6.319351e-004	3.121500e-006
6.504012512312028e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	4.999999e+000	4.044102e-004	3.031860e-006
6.504313165809688e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	2.288362e-004	2.950804e-006
6.504651422458026e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.216110e-004	2.885653e-006
6.505060650260360e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	5.841082e-005	2.751487e-006
6.505555235152020e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	2.524374e-005	2.565499e-006
6.506206095742058e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	9.745832e-006	2.442718e-006
6.507075213350920e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	4.149042e-006	2.400603e-006
6.845075213350965e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	9.900812e-008	9.860751e-008
6.999998000000000e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	7.373015e-008	7.353529e-008
6.999999000000000e-003	5.000000e+000	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	7.372999e-008	7.353513e-008
6.999999002246989e-003	5.000000e+000	5.000000e+000	1.123495e-002	5.000000e+000	5.000007e+000	1.644318e-005	7.353513e-008
6.999999006740966e-003	5.000000e+000	5.000000e+000	3.370483e-002	5.000000e+000	5.000020e+000	4.913004e-005	7.353513e-008
6.999999033704832e-003	5.000000e+000	5.000000e+000	1.685242e-001	5.000000e+000	5.000099e+000	2.433617e-004	7.353513e-008
6.999999069656654e-003	5.000000e+000	5.000000e+000	3.482833e-001	5.000000e+000	5.000203e+000	4.943203e-004	7.353513e-008
6.999999141560295e-003	5.000000e+000	5.000000e+000	7.078015e-001	5.000000e+000	5.000411e+000	9.717704e-004	7.353512e-008
6.999999169720817e-003	5.000000e+000	5.000000e+000	8.486041e-001	5.000000e+000	5.000491e+000	1.139376e-003	7.353511e-008
6.999999190501124e-003	5.000000e+000	5.000000e+000	9.525056e-001	5.000000e+000	5.000551e+000	1.239098e-003	7.353511e-008
6.999999208188596e-003	5.000000e+000	5.000000e+000	1.040943e+000	5.000000e+000	5.000601e+000	1.299216e-003	7.353511e-008
6.999999228815214e-003	5.000000e+000	5.000000e+000	1.144076e+000	5.000000e+000	5.000659e+000	1.348201e-003	7.353510e-008
6.999999335625913e-003	5.000000e+000	5.000000e+000	1.678130e+000	5.000000e+000	5.000962e+000	1.572565e-003	7.353508e-008
6.999999374110375e-003	5.000000e+000	5.000000e+000	1.870552e+000	5.000000e+000	5.001073e+000	1.652495e-003	7.353508e-008
6.999999432020632e-003	5.000000e+000	5.000000e+000	2.160103e+000	5.000000e+000	5.001238e+000	1.769867e-003	7.353507e-008
6.999999488669705e-003	5.000000e+000	5.000000e+000	2.443349e+000	5.000000e+000	5.001398e+000	1.881436e-003	7.353506e-008
6.999999545861575e-003	5.000000e+000	5.000000e+000	2.729308e+000	5.000000e+000	5.001556e+000	1.986807e-003	7.353506e-008
6.999999632876995e-003	5.000000e+000	5.000000e+000	3.164385e+000	5.000000e+000	5.001792e+000	2.134271e-003	7.353505e-008
6.999999847697853e-003	5.000000e+000	5.000000e+000	4.238489e+000	5.000000e+000	5.002359e+000	2.489930e-003	7.353501e-008
6.999999926897933e-003	5.000000e+000	5.000000e+000	4.634490e+000	5.000000e+000	5.002560e+000	2.623940e-003	7.353500e-008
6.999999951252937e-003	5.000000e+000	5.000000e+000	4.756265e+000	5.000000e+000	5.002621e+000	2.666145e-003	7.353500e-008
6.999999999962946e-003	5.000000e+000	5.000000e+000	4.999815e+000	5.000000e+000	5.002745e+000	2.752097e-003	7.353499e-008
7.000000000000000e-003	5.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	5.002745e+000	2.752164e-003	7.353499e-008
7.000000000074109e-003	5.000000e+000	5.000000e+000	5.000000e+000	4.999629e+000	5.002745e+000	2.752098e-003	-8.969685e-006
7.000000000222328e-003	5.000000e+000	5.000000e+000	5.000000e+000	4.998888e+000	5.002745e+000	2.751965e-003	-2.706146e-005
7.000000017090413e-003	5.000000e+000	5.000000e+000	5.000000e+000	4.914548e+000	5.002742e+000	2.737242e-003	-2.082567e-003
7.000000033958499e-003	5.000000e+000	5.000000e+000	5.000000e+000	4.830207e+000	5.002739e+000	2.721858e-003	-4.127906e-003
7.000000050826585e-003	5.000000e+000	5.000000e+000	5.000000e+000	4.745867e+000	5.002736e+000	2.705813e-003	-6.163077e-003
7.000000067694670e-003	5.000000e+000	5.000000e+000	5.000000e+000	4.661527e+000	5.002733e+000	2.689106e-003	-8.188081e-003
7.000000084562756e-003	5.000000e+000	5.000000e+000	5.000000e+000	4.577186e+000	5.002730e+000	2.671738e-003	-1.020292e-002
7.000000101430842e-003	5.000000e+000	5.000000e+000	5.000000e+000	4.492846e+000	5.002727e+000	2.653709e-003	-1.220759e-002
7.000000118298928e-003	5.000000e+000	5.000000e+000	5.000000e+000	4.408505e+000	5.002724e+000	2.635018e-003	-1.420209e-002
7.000000236606599e-003	5.000000e+000	5.000000e+000	5.000000e+000	3.816967e+000	5.002702e+000	2.483433e-003	-2.802451e-002
7.000000396253339e-003	5.000000e+000	5.000000e+000	5.000000e+000	3.018733e+000	5.002674e+000	2.261087e-003	-4.634086e-002
7.000000464402363e-003	5.000000e+000	5.000000e+000	5.000000e+000	2.677988e+000	5.002661e+000	2.164141e-003	-5.345549e-002
7.000000522036875e-003	5.000000e+000	5.000000e+000	5.000000e+000	2.389816e+000	5.002651e+000	2.081748e-003	-5.808532e-002
7.000000592084178e-003	5.000000e+000	5.000000e+000	5.000000e+000	2.039579e+000	5.002638e+000	1.981569e-003	-6.237005e-002
7.000000712545767e-003	5.000000e+000	5.000000e+000	5.000000e+000	1.437271e+000	5.002617e+000	1.809812e-003	-6.954689e-002
7.000000843176307e-003	5.000000e+000	5.000000e+000	5.000000e+000	7.841185e-001	5.002594e+000	1.624762e-003	-7.770194e-002
7.000000906095262e-003	5.000000e+000	5.000000e+000	5.000000e+000	4.695237e-001	5.002584e+000	1.536239e-003	-8.161204e-002
7.000000926381529e-003	5.000000e+000	5.000000e+000	5.000000e+000	3.680924e-001	5.002580e+000	1.508011e-003	-8.279308e-002
7.000000959427466e-003	5.000000e+000	5.000000e+000	5.000000e+000	2.028627e-001	5.002574e+000	1.462777e-003	-8.449175e-002
7.000001000000000e-003	5.000000e+000	5.000000e+000	5.000000e+000	3.173881e-009	5.002568e+000	1.408111e-003	-8.635707e-002
7.000001004057253e-003	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.002567e+000	1.409175e-003	-8.607434e-002
7.000001012171761e-003	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.002566e+000	1.411288e-003	-8.562528e-002
7.000001028400774e-003	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.002564e+000	1.415438e-003	-8.507130e-002
7.000001060858802e-003	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.002560e+000	1.423551e-003	-8.453013e-002
7.000001090259320e-003	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.002556e+000	1.430721e-003	-8.439121e-002
7.000001149044802e-003	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.002548e+000	1.444718e-003	-8.458326e-002
7.000001221288609e-003	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.002539e+000	1.461558e-003	-8.515462e-002
7.000001362324280e-003	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.002521e+000	1.493808e-003	-8.672275e-002
7.000001529794737e-003	5.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.002499e+000	1.531644e-003	-8.888187e-002
